id,status_text,status_code,is_down,created_at
36384,OK,200,0,2024-09-09 23:43:56
36383,OK,200,0,2024-09-09 23:43:11
36382,OK,200,0,2024-09-09 23:41:54
36381,OK,200,0,2024-09-09 23:41:10
36380,OK,200,0,2024-09-09 23:39:52
36379,OK,200,0,2024-09-09 23:39:08
36378,OK,200,0,2024-09-09 23:37:51
36377,OK,200,0,2024-09-09 23:37:07
36376,OK,200,0,2024-09-09 23:35:49
36375,OK,200,0,2024-09-09 23:35:05
36374,OK,200,0,2024-09-09 23:33:47
36373,OK,200,0,2024-09-09 23:33:03
36372,OK,200,0,2024-09-09 23:31:46
36371,OK,200,0,2024-09-09 23:31:01
36370,OK,200,0,2024-09-09 23:29:44
36369,OK,200,0,2024-09-09 23:28:59
36368,OK,200,0,2024-09-09 23:27:43
36367,OK,200,0,2024-09-09 23:26:57
36366,OK,200,0,2024-09-09 23:25:41
36365,OK,200,0,2024-09-09 23:24:56
36364,OK,200,0,2024-09-09 23:23:39
36363,OK,200,0,2024-09-09 23:22:54
36362,OK,200,0,2024-09-09 23:21:38
36361,OK,200,0,2024-09-09 23:20:52
36360,OK,200,0,2024-09-09 23:19:36
36359,OK,200,0,2024-09-09 23:18:51
36358,OK,200,0,2024-09-09 23:17:34
36357,OK,200,0,2024-09-09 23:16:50
36356,OK,200,0,2024-09-09 23:15:32
36355,OK,200,0,2024-09-09 23:14:48
36354,OK,200,0,2024-09-09 23:13:31
36353,OK,200,0,2024-09-09 23:12:46
36352,OK,200,0,2024-09-09 23:11:27
36351,OK,200,0,2024-09-09 23:10:44
36350,OK,200,0,2024-09-09 23:09:25
36349,OK,200,0,2024-09-09 23:08:42
36348,OK,200,0,2024-09-09 23:07:24
36347,OK,200,0,2024-09-09 23:06:40
36346,OK,200,0,2024-09-09 23:05:22
36345,OK,200,0,2024-09-09 23:04:39
36344,OK,200,0,2024-09-09 23:03:21
36343,OK,200,0,2024-09-09 23:02:37
36342,OK,200,0,2024-09-09 23:01:18
36341,OK,200,0,2024-09-09 23:00:34
36340,OK,200,0,2024-09-09 22:59:16
36339,OK,200,0,2024-09-09 22:58:33
36338,OK,200,0,2024-09-09 22:57:13
36337,OK,200,0,2024-09-09 22:56:31
36336,OK,200,0,2024-09-09 22:55:10
36335,OK,200,0,2024-09-09 22:54:30
36334,OK,200,0,2024-09-09 22:53:08
36333,OK,200,0,2024-09-09 22:52:29
36332,OK,200,0,2024-09-09 22:51:06
36331,OK,200,0,2024-09-09 22:50:27
36330,OK,200,0,2024-09-09 22:49:03
36329,OK,200,0,2024-09-09 22:48:25
36328,OK,200,0,2024-09-09 22:47:01
36327,OK,200,0,2024-09-09 22:46:23
36326,OK,200,0,2024-09-09 22:44:59
36325,OK,200,0,2024-09-09 22:44:21
36324,OK,200,0,2024-09-09 22:42:57
36323,OK,200,0,2024-09-09 22:42:19
36322,OK,200,0,2024-09-09 22:40:55
36321,OK,200,0,2024-09-09 22:40:17
36320,OK,200,0,2024-09-09 22:38:54
36319,OK,200,0,2024-09-09 22:38:15
36318,OK,200,0,2024-09-09 22:36:52
36317,OK,200,0,2024-09-09 22:36:14
36316,OK,200,0,2024-09-09 22:34:50
36315,OK,200,0,2024-09-09 22:34:12
36314,OK,200,0,2024-09-09 22:32:47
36313,OK,200,0,2024-09-09 22:32:10
36312,OK,200,0,2024-09-09 22:30:45
36311,OK,200,0,2024-09-09 22:30:05
36310,OK,200,0,2024-09-09 22:28:43
36309,OK,200,0,2024-09-09 22:28:03
36308,OK,200,0,2024-09-09 22:26:39
36307,OK,200,0,2024-09-09 22:26:01
36306,OK,200,0,2024-09-09 22:24:37
36305,OK,200,0,2024-09-09 22:24:00
36304,OK,200,0,2024-09-09 22:22:35
36303,OK,200,0,2024-09-09 22:21:57
36302,OK,200,0,2024-09-09 22:20:34
36301,OK,200,0,2024-09-09 22:19:56
36300,OK,200,0,2024-09-09 22:18:32
36299,OK,200,0,2024-09-09 22:17:54
36298,OK,200,0,2024-09-09 22:16:30
36297,OK,200,0,2024-09-09 22:15:53
36296,OK,200,0,2024-09-09 22:14:29
36295,OK,200,0,2024-09-09 22:13:51
36294,OK,200,0,2024-09-09 22:12:27
36293,OK,200,0,2024-09-09 22:11:50
36292,OK,200,0,2024-09-09 22:10:25
36291,OK,200,0,2024-09-09 22:09:48
36290,OK,200,0,2024-09-09 22:08:22
36289,OK,200,0,2024-09-09 22:07:46
36288,OK,200,0,2024-09-09 22:06:20
36287,OK,200,0,2024-09-09 22:05:45
36286,OK,200,0,2024-09-09 22:04:17
36285,OK,200,0,2024-09-09 22:03:43
36284,OK,200,0,2024-09-09 22:02:14
36283,OK,200,0,2024-09-09 22:01:41
36282,OK,200,0,2024-09-09 22:00:11
36281,OK,200,0,2024-09-09 21:59:40
36280,OK,200,0,2024-09-09 21:58:09
36279,OK,200,0,2024-09-09 21:57:38
36278,OK,200,0,2024-09-09 21:56:07
36277,OK,200,0,2024-09-09 21:55:37
36276,OK,200,0,2024-09-09 21:54:05
36275,OK,200,0,2024-09-09 21:53:35
36274,OK,200,0,2024-09-09 21:52:02
36273,OK,200,0,2024-09-09 21:51:34
36272,OK,200,0,2024-09-09 21:50:01
36271,OK,200,0,2024-09-09 21:49:32
36270,OK,200,0,2024-09-09 21:47:59
36269,OK,200,0,2024-09-09 21:47:30
36268,OK,200,0,2024-09-09 21:45:58
36267,OK,200,0,2024-09-09 21:45:28
36266,OK,200,0,2024-09-09 21:43:56
36265,OK,200,0,2024-09-09 21:43:27
36264,OK,200,0,2024-09-09 21:41:54
36263,OK,200,0,2024-09-09 21:41:25
36262,OK,200,0,2024-09-09 21:39:53
36261,OK,200,0,2024-09-09 21:39:23
36260,OK,200,0,2024-09-09 21:37:51
36259,OK,200,0,2024-09-09 21:37:22
36258,OK,200,0,2024-09-09 21:35:49
36257,OK,200,0,2024-09-09 21:35:20
36256,OK,200,0,2024-09-09 21:33:47
36255,OK,200,0,2024-09-09 21:33:18
36254,OK,200,0,2024-09-09 21:31:45
36253,OK,200,0,2024-09-09 21:31:16
36252,OK,200,0,2024-09-09 21:29:43
36251,OK,200,0,2024-09-09 21:29:14
36250,OK,200,0,2024-09-09 21:27:41
36249,OK,200,0,2024-09-09 21:27:13
36248,OK,200,0,2024-09-09 21:25:39
36247,OK,200,0,2024-09-09 21:25:10
36246,OK,200,0,2024-09-09 21:23:37
36245,OK,200,0,2024-09-09 21:23:09
36244,OK,200,0,2024-09-09 21:21:36
36243,OK,200,0,2024-09-09 21:21:07
36242,OK,200,0,2024-09-09 21:19:34
36241,OK,200,0,2024-09-09 21:19:06
36240,OK,200,0,2024-09-09 21:17:33
36239,OK,200,0,2024-09-09 21:17:04
36238,OK,200,0,2024-09-09 21:15:31
36237,OK,200,0,2024-09-09 21:15:02
36236,OK,200,0,2024-09-09 21:13:29
36235,OK,200,0,2024-09-09 21:12:51
36234,OK,200,0,2024-09-09 21:11:27
36233,OK,200,0,2024-09-09 21:10:49
36232,OK,200,0,2024-09-09 21:09:25
36231,OK,200,0,2024-09-09 21:08:48
36230,OK,200,0,2024-09-09 21:07:24
36229,OK,200,0,2024-09-09 21:06:46
36228,OK,200,0,2024-09-09 21:05:22
36227,OK,200,0,2024-09-09 21:04:44
36226,OK,200,0,2024-09-09 21:03:21
36225,OK,200,0,2024-09-09 21:02:43
36224,OK,200,0,2024-09-09 21:01:19
36223,OK,200,0,2024-09-09 21:00:41
36222,OK,200,0,2024-09-09 20:59:17
36221,OK,200,0,2024-09-09 20:58:39
36220,OK,200,0,2024-09-09 20:57:15
36219,OK,200,0,2024-09-09 20:56:38
36218,OK,200,0,2024-09-09 20:55:13
36217,OK,200,0,2024-09-09 20:54:37
36216,OK,200,0,2024-09-09 20:53:11
36215,OK,200,0,2024-09-09 20:52:35
36214,OK,200,0,2024-09-09 20:51:09
36213,OK,200,0,2024-09-09 20:50:34
36212,OK,200,0,2024-09-09 20:49:07
36211,OK,200,0,2024-09-09 20:48:32
36210,OK,200,0,2024-09-09 20:47:04
36209,OK,200,0,2024-09-09 20:46:27
36208,OK,200,0,2024-09-09 20:45:02
36207,OK,200,0,2024-09-09 20:44:25
36206,OK,200,0,2024-09-09 20:43:00
36205,OK,200,0,2024-09-09 20:42:23
36204,OK,200,0,2024-09-09 20:40:58
36203,OK,200,0,2024-09-09 20:40:22
36202,OK,200,0,2024-09-09 20:38:56
36201,OK,200,0,2024-09-09 20:38:19
36200,OK,200,0,2024-09-09 20:36:53
36199,OK,200,0,2024-09-09 20:36:17
36198,OK,200,0,2024-09-09 20:34:51
36197,OK,200,0,2024-09-09 20:34:16
36196,OK,200,0,2024-09-09 20:32:50
36195,OK,200,0,2024-09-09 20:32:13
36194,OK,200,0,2024-09-09 20:30:49
36193,OK,200,0,2024-09-09 20:30:10
36192,OK,200,0,2024-09-09 20:28:47
36191,OK,200,0,2024-09-09 20:28:08
36190,OK,200,0,2024-09-09 20:26:38
36189,OK,200,0,2024-09-09 20:26:06
36188,OK,200,0,2024-09-09 20:24:36
36187,OK,200,0,2024-09-09 20:24:05
36186,OK,200,0,2024-09-09 20:22:35
36185,OK,200,0,2024-09-09 20:22:03
36184,OK,200,0,2024-09-09 20:20:33
36183,OK,200,0,2024-09-09 20:20:02
36182,OK,200,0,2024-09-09 20:18:31
36181,OK,200,0,2024-09-09 20:18:00
36180,OK,200,0,2024-09-09 20:16:29
36179,OK,200,0,2024-09-09 20:15:59
36178,OK,200,0,2024-09-09 20:14:26
36177,OK,200,0,2024-09-09 20:13:57
36176,OK,200,0,2024-09-09 20:12:24
36175,OK,200,0,2024-09-09 20:11:56
36174,OK,200,0,2024-09-09 20:10:22
36173,OK,200,0,2024-09-09 20:09:54
36172,OK,200,0,2024-09-09 20:08:20
36171,OK,200,0,2024-09-09 20:07:53
36170,OK,200,0,2024-09-09 20:06:19
36169,OK,200,0,2024-09-09 20:05:51
36168,OK,200,0,2024-09-09 20:04:16
36167,OK,200,0,2024-09-09 20:03:49
36166,OK,200,0,2024-09-09 20:02:12
36165,OK,200,0,2024-09-09 20:01:48
36164,OK,200,0,2024-09-09 20:00:08
36163,OK,200,0,2024-09-09 19:59:46
36162,OK,200,0,2024-09-09 19:58:05
36161,OK,200,0,2024-09-09 19:57:44
36160,OK,200,0,2024-09-09 19:56:03
36159,OK,200,0,2024-09-09 19:55:43
36158,OK,200,0,2024-09-09 19:54:00
36157,OK,200,0,2024-09-09 19:53:41
36156,OK,200,0,2024-09-09 19:51:59
36155,OK,200,0,2024-09-09 19:51:40
36154,OK,200,0,2024-09-09 19:49:57
36153,OK,200,0,2024-09-09 19:49:38
36152,OK,200,0,2024-09-09 19:47:56
36151,OK,200,0,2024-09-09 19:47:36
36150,OK,200,0,2024-09-09 19:45:53
36149,OK,200,0,2024-09-09 19:45:33
36148,OK,200,0,2024-09-09 19:43:51
36147,OK,200,0,2024-09-09 19:43:32
36146,OK,200,0,2024-09-09 19:41:50
36145,OK,200,0,2024-09-09 19:41:31
36144,OK,200,0,2024-09-09 19:39:47
36143,OK,200,0,2024-09-09 19:39:29
36142,OK,200,0,2024-09-09 19:37:45
36141,OK,200,0,2024-09-09 19:37:28
36140,OK,200,0,2024-09-09 19:35:44
36139,OK,200,0,2024-09-09 19:35:26
36138,OK,200,0,2024-09-09 19:33:42
36137,OK,200,0,2024-09-09 19:33:24
36136,OK,200,0,2024-09-09 19:31:41
36135,OK,200,0,2024-09-09 19:31:22
36134,OK,200,0,2024-09-09 19:29:39
36133,OK,200,0,2024-09-09 19:29:20
36132,OK,200,0,2024-09-09 19:27:37
36131,OK,200,0,2024-09-09 19:27:18
36130,OK,200,0,2024-09-09 19:25:36
36129,OK,200,0,2024-09-09 19:25:16
36128,OK,200,0,2024-09-09 19:23:33
36127,OK,200,0,2024-09-09 19:23:15
36126,OK,200,0,2024-09-09 19:21:32
36125,OK,200,0,2024-09-09 19:21:13
36124,OK,200,0,2024-09-09 19:19:30
36123,OK,200,0,2024-09-09 19:19:12
36122,OK,200,0,2024-09-09 19:17:29
36121,OK,200,0,2024-09-09 19:17:10
36120,OK,200,0,2024-09-09 19:15:26
36119,OK,200,0,2024-09-09 19:15:08
36118,OK,200,0,2024-09-09 19:13:24
36117,OK,200,0,2024-09-09 19:12:57
36116,OK,200,0,2024-09-09 19:11:23
36115,OK,200,0,2024-09-09 19:10:56
36114,OK,200,0,2024-09-09 19:09:21
36113,OK,200,0,2024-09-09 19:08:54
36112,OK,200,0,2024-09-09 19:07:20
36111,OK,200,0,2024-09-09 19:06:52
36110,OK,200,0,2024-09-09 19:05:18
36109,OK,200,0,2024-09-09 19:04:51
36108,OK,200,0,2024-09-09 19:03:16
36107,OK,200,0,2024-09-09 19:02:49
36106,OK,200,0,2024-09-09 19:01:14
36105,OK,200,0,2024-09-09 19:00:47
36104,OK,200,0,2024-09-09 18:59:12
36103,OK,200,0,2024-09-09 18:58:45
36102,OK,200,0,2024-09-09 18:57:09
36101,OK,200,0,2024-09-09 18:56:44
36100,OK,200,0,2024-09-09 18:55:07
36099,OK,200,0,2024-09-09 18:54:42
36098,OK,200,0,2024-09-09 18:53:02
36097,OK,200,0,2024-09-09 18:52:41
36096,OK,200,0,2024-09-09 18:51:00
36095,OK,200,0,2024-09-09 18:50:39
36094,OK,200,0,2024-09-09 18:48:59
36093,OK,200,0,2024-09-09 18:48:38
36092,OK,200,0,2024-09-09 18:46:49
36091,OK,200,0,2024-09-09 18:46:36
36090,OK,200,0,2024-09-09 18:44:47
36089,OK,200,0,2024-09-09 18:44:34
36088,OK,200,0,2024-09-09 18:42:45
36087,OK,200,0,2024-09-09 18:42:32
36086,OK,200,0,2024-09-09 18:40:42
36085,OK,200,0,2024-09-09 18:40:29
36084,OK,200,0,2024-09-09 18:38:40
36083,OK,200,0,2024-09-09 18:38:28
36082,OK,200,0,2024-09-09 18:36:39
36081,OK,200,0,2024-09-09 18:36:26
36080,OK,200,0,2024-09-09 18:34:37
36079,OK,200,0,2024-09-09 18:34:25
36078,OK,200,0,2024-09-09 18:32:35
36077,OK,200,0,2024-09-09 18:32:23
36076,OK,200,0,2024-09-09 18:30:33
36075,OK,200,0,2024-09-09 18:30:20
36074,OK,200,0,2024-09-09 18:28:32
36073,OK,200,0,2024-09-09 18:28:19
36072,OK,200,0,2024-09-09 18:26:29
36071,OK,200,0,2024-09-09 18:26:17
36070,OK,200,0,2024-09-09 18:24:27
36069,OK,200,0,2024-09-09 18:24:16
36068,OK,200,0,2024-09-09 18:22:25
36067,OK,200,0,2024-09-09 18:22:13
36066,OK,200,0,2024-09-09 18:20:23
36065,OK,200,0,2024-09-09 18:20:11
36064,OK,200,0,2024-09-09 18:18:21
36063,OK,200,0,2024-09-09 18:18:09
36062,OK,200,0,2024-09-09 18:16:20
36061,OK,200,0,2024-09-09 18:16:08
36060,OK,200,0,2024-09-09 18:14:18
36059,OK,200,0,2024-09-09 18:14:06
36058,OK,200,0,2024-09-09 18:12:12
36057,OK,200,0,2024-09-09 18:12:04
36056,OK,200,0,2024-09-09 18:10:10
36055,OK,200,0,2024-09-09 18:10:01
36054,OK,200,0,2024-09-09 18:08:08
36053,OK,200,0,2024-09-09 18:07:59
36052,OK,200,0,2024-09-09 18:06:06
36051,OK,200,0,2024-09-09 18:05:55
36050,OK,200,0,2024-09-09 18:04:03
36049,OK,200,0,2024-09-09 18:03:54
36048,OK,200,0,2024-09-09 18:02:01
36047,OK,200,0,2024-09-09 18:01:52
36046,OK,200,0,2024-09-09 17:59:59
36045,OK,200,0,2024-09-09 17:59:51
36044,OK,200,0,2024-09-09 17:57:58
36043,OK,200,0,2024-09-09 17:57:50
36042,OK,200,0,2024-09-09 17:55:56
36041,OK,200,0,2024-09-09 17:55:48
36040,OK,200,0,2024-09-09 17:53:53
36039,OK,200,0,2024-09-09 17:53:47
36038,OK,200,0,2024-09-09 17:51:51
36037,OK,200,0,2024-09-09 17:51:45
36036,OK,200,0,2024-09-09 17:49:49
36035,OK,200,0,2024-09-09 17:49:44
36034,OK,200,0,2024-09-09 17:47:48
36033,OK,200,0,2024-09-09 17:47:41
36032,OK,200,0,2024-09-09 17:45:45
36031,OK,200,0,2024-09-09 17:45:37
36030,OK,200,0,2024-09-09 17:43:42
36029,OK,200,0,2024-09-09 17:43:36
36028,OK,200,0,2024-09-09 17:41:40
36027,OK,200,0,2024-09-09 17:41:34
36026,OK,200,0,2024-09-09 17:39:38
36025,OK,200,0,2024-09-09 17:39:33
36024,OK,200,0,2024-09-09 17:37:37
36023,OK,200,0,2024-09-09 17:37:31
36022,OK,200,0,2024-09-09 17:35:34
36021,OK,200,0,2024-09-09 17:35:29
36020,OK,200,0,2024-09-09 17:33:32
36019,OK,200,0,2024-09-09 17:33:27
36018,OK,200,0,2024-09-09 17:31:30
36017,OK,200,0,2024-09-09 17:31:25
36016,OK,200,0,2024-09-09 17:29:29
36015,OK,200,0,2024-09-09 17:29:23
36014,OK,200,0,2024-09-09 17:27:27
36013,OK,200,0,2024-09-09 17:27:21
36012,OK,200,0,2024-09-09 17:25:25
36011,OK,200,0,2024-09-09 17:25:19
36010,OK,200,0,2024-09-09 17:23:24
36009,OK,200,0,2024-09-09 17:23:18
36008,OK,200,0,2024-09-09 17:21:21
36007,OK,200,0,2024-09-09 17:21:16
36006,OK,200,0,2024-09-09 17:19:19
36005,OK,200,0,2024-09-09 17:19:14
36004,OK,200,0,2024-09-09 17:17:18
36003,OK,200,0,2024-09-09 17:17:12
36002,OK,200,0,2024-09-09 17:15:09
36001,OK,200,0,2024-09-09 17:14:48
36000,OK,200,0,2024-09-09 17:13:08
35999,OK,200,0,2024-09-09 17:12:46
35998,OK,200,0,2024-09-09 17:11:06
35997,OK,200,0,2024-09-09 17:10:37
35996,OK,200,0,2024-09-09 17:09:04
35995,OK,200,0,2024-09-09 17:08:36
35994,OK,200,0,2024-09-09 17:07:00
35993,OK,200,0,2024-09-09 17:06:34
35992,OK,200,0,2024-09-09 17:04:57
35991,OK,200,0,2024-09-09 17:04:23
35990,OK,200,0,2024-09-09 17:02:56
35989,OK,200,0,2024-09-09 17:02:21
35988,OK,200,0,2024-09-09 17:00:54
35987,OK,200,0,2024-09-09 17:00:20
35986,OK,200,0,2024-09-09 16:58:52
35985,OK,200,0,2024-09-09 16:58:16
35984,OK,200,0,2024-09-09 16:56:51
35983,OK,200,0,2024-09-09 16:56:14
35982,OK,200,0,2024-09-09 16:54:49
35981,OK,200,0,2024-09-09 16:54:12
35980,OK,200,0,2024-09-09 16:52:48
35979,OK,200,0,2024-09-09 16:52:09
35978,OK,200,0,2024-09-09 16:50:46
35977,OK,200,0,2024-09-09 16:50:07
35976,OK,200,0,2024-09-09 16:48:45
35975,OK,200,0,2024-09-09 16:48:04
35974,OK,200,0,2024-09-09 16:46:42
35973,OK,200,0,2024-09-09 16:46:02
35972,OK,200,0,2024-09-09 16:44:41
35971,OK,200,0,2024-09-09 16:44:00
35970,OK,200,0,2024-09-09 16:42:39
35969,OK,200,0,2024-09-09 16:41:59
35968,OK,200,0,2024-09-09 16:40:37
35967,OK,200,0,2024-09-09 16:39:57
35966,OK,200,0,2024-09-09 16:38:35
35965,OK,200,0,2024-09-09 16:37:55
35964,OK,200,0,2024-09-09 16:36:33
35963,OK,200,0,2024-09-09 16:35:54
35962,OK,200,0,2024-09-09 16:34:31
35961,OK,200,0,2024-09-09 16:33:52
35960,OK,200,0,2024-09-09 16:32:29
35959,OK,200,0,2024-09-09 16:31:50
35958,OK,200,0,2024-09-09 16:30:24
35957,OK,200,0,2024-09-09 16:29:48
35956,OK,200,0,2024-09-09 16:28:22
35955,OK,200,0,2024-09-09 16:27:46
35954,OK,200,0,2024-09-09 16:26:20
35953,OK,200,0,2024-09-09 16:25:45
35952,OK,200,0,2024-09-09 16:24:19
35951,OK,200,0,2024-09-09 16:23:43
35950,OK,200,0,2024-09-09 16:22:17
35949,OK,200,0,2024-09-09 16:21:41
35948,OK,200,0,2024-09-09 16:20:14
35947,OK,200,0,2024-09-09 16:19:39
35946,OK,200,0,2024-09-09 16:18:12
35945,OK,200,0,2024-09-09 16:17:37
35944,OK,200,0,2024-09-09 16:16:10
35943,OK,200,0,2024-09-09 16:15:35
35942,OK,200,0,2024-09-09 16:14:07
35941,OK,200,0,2024-09-09 16:13:33
35940,OK,200,0,2024-09-09 16:12:03
35939,OK,200,0,2024-09-09 16:11:30
35938,OK,200,0,2024-09-09 16:10:00
35937,OK,200,0,2024-09-09 16:09:29
35936,OK,200,0,2024-09-09 16:07:59
35935,OK,200,0,2024-09-09 16:07:27
35934,OK,200,0,2024-09-09 16:05:56
35933,OK,200,0,2024-09-09 16:05:25
35932,OK,200,0,2024-09-09 16:03:53
35931,OK,200,0,2024-09-09 16:03:24
35930,OK,200,0,2024-09-09 16:01:51
35929,OK,200,0,2024-09-09 16:01:22
35928,OK,200,0,2024-09-09 15:59:50
35927,OK,200,0,2024-09-09 15:59:18
35926,OK,200,0,2024-09-09 15:57:49
35925,OK,200,0,2024-09-09 15:57:16
35924,OK,200,0,2024-09-09 15:55:47
35923,OK,200,0,2024-09-09 15:55:14
35922,OK,200,0,2024-09-09 15:53:46
35921,OK,200,0,2024-09-09 15:53:13
35920,OK,200,0,2024-09-09 15:51:44
35919,OK,200,0,2024-09-09 15:51:11
35918,OK,200,0,2024-09-09 15:49:42
35917,OK,200,0,2024-09-09 15:49:10
35916,OK,200,0,2024-09-09 15:47:40
35915,OK,200,0,2024-09-09 15:47:06
35914,OK,200,0,2024-09-09 15:45:38
35913,OK,200,0,2024-09-09 15:45:03
35912,OK,200,0,2024-09-09 15:43:37
35911,OK,200,0,2024-09-09 15:43:01
35910,OK,200,0,2024-09-09 15:41:35
35909,OK,200,0,2024-09-09 15:40:59
35908,OK,200,0,2024-09-09 15:39:34
35907,OK,200,0,2024-09-09 15:38:58
35906,OK,200,0,2024-09-09 15:37:32
35905,OK,200,0,2024-09-09 15:36:56
35904,OK,200,0,2024-09-09 15:35:30
35903,OK,200,0,2024-09-09 15:34:54
35902,OK,200,0,2024-09-09 15:33:28
35901,OK,200,0,2024-09-09 15:32:53
35900,OK,200,0,2024-09-09 15:31:26
35899,OK,200,0,2024-09-09 15:30:51
35898,OK,200,0,2024-09-09 15:29:24
35897,OK,200,0,2024-09-09 15:28:50
35896,OK,200,0,2024-09-09 15:27:22
35895,OK,200,0,2024-09-09 15:26:44
35894,OK,200,0,2024-09-09 15:25:21
35893,OK,200,0,2024-09-09 15:24:42
35892,OK,200,0,2024-09-09 15:23:19
35891,OK,200,0,2024-09-09 15:22:41
35890,OK,200,0,2024-09-09 15:21:18
35889,OK,200,0,2024-09-09 15:20:39
35888,OK,200,0,2024-09-09 15:19:16
35887,OK,200,0,2024-09-09 15:18:37
35886,OK,200,0,2024-09-09 15:17:15
35885,OK,200,0,2024-09-09 15:16:35
35884,OK,200,0,2024-09-09 15:15:12
35883,OK,200,0,2024-09-09 15:14:34
35882,OK,200,0,2024-09-09 15:13:10
35881,OK,200,0,2024-09-09 15:12:32
35880,OK,200,0,2024-09-09 15:11:09
35879,OK,200,0,2024-09-09 15:10:30
35878,OK,200,0,2024-09-09 15:09:06
35877,OK,200,0,2024-09-09 15:08:29
35876,OK,200,0,2024-09-09 15:06:52
35875,OK,200,0,2024-09-09 15:06:26
35874,OK,200,0,2024-09-09 15:04:51
35873,OK,200,0,2024-09-09 15:04:25
35872,OK,200,0,2024-09-09 15:02:49
35871,OK,200,0,2024-09-09 15:02:22
35870,OK,200,0,2024-09-09 15:00:47
35869,OK,200,0,2024-09-09 15:00:18
35868,OK,200,0,2024-09-09 14:58:46
35867,OK,200,0,2024-09-09 14:58:15
35866,OK,200,0,2024-09-09 14:56:44
35865,OK,200,0,2024-09-09 14:56:14
35864,OK,200,0,2024-09-09 14:54:42
35863,OK,200,0,2024-09-09 14:54:11
35862,OK,200,0,2024-09-09 14:52:41
35861,OK,200,0,2024-09-09 14:52:09
35860,OK,200,0,2024-09-09 14:50:39
35859,OK,200,0,2024-09-09 14:50:07
35858,OK,200,0,2024-09-09 14:48:38
35857,OK,200,0,2024-09-09 14:48:04
35856,OK,200,0,2024-09-09 14:46:34
35855,OK,200,0,2024-09-09 14:46:00
35854,OK,200,0,2024-09-09 14:44:32
35853,OK,200,0,2024-09-09 14:43:59
35852,OK,200,0,2024-09-09 14:42:31
35851,OK,200,0,2024-09-09 14:41:57
35850,OK,200,0,2024-09-09 14:40:29
35849,OK,200,0,2024-09-09 14:39:55
35848,OK,200,0,2024-09-09 14:38:27
35847,OK,200,0,2024-09-09 14:37:54
35846,OK,200,0,2024-09-09 14:36:25
35845,OK,200,0,2024-09-09 14:35:52
35844,OK,200,0,2024-09-09 14:34:24
35843,OK,200,0,2024-09-09 14:33:50
35842,OK,200,0,2024-09-09 14:32:22
35841,OK,200,0,2024-09-09 14:31:48
35840,OK,200,0,2024-09-09 14:30:18
35839,OK,200,0,2024-09-09 14:29:46
