id,status_text,status_code,is_down,created_at
36131,OK,200,0,2024-09-09 20:36:55
36130,OK,200,0,2024-09-09 20:36:18
36129,OK,200,0,2024-09-09 20:34:52
36128,OK,200,0,2024-09-09 20:34:17
36127,OK,200,0,2024-09-09 20:32:51
36126,OK,200,0,2024-09-09 20:32:15
36125,OK,200,0,2024-09-09 20:30:49
36124,OK,200,0,2024-09-09 20:30:12
36123,OK,200,0,2024-09-09 20:28:48
36122,OK,200,0,2024-09-09 20:28:09
36121,OK,200,0,2024-09-09 20:26:46
36120,OK,200,0,2024-09-09 20:26:07
36119,OK,200,0,2024-09-09 20:24:37
36118,OK,200,0,2024-09-09 20:24:06
36117,OK,200,0,2024-09-09 20:22:36
36116,OK,200,0,2024-09-09 20:22:04
36115,OK,200,0,2024-09-09 20:20:34
36114,OK,200,0,2024-09-09 20:20:02
36113,OK,200,0,2024-09-09 20:18:32
36112,OK,200,0,2024-09-09 20:18:01
36111,OK,200,0,2024-09-09 20:16:31
36110,OK,200,0,2024-09-09 20:16:00
36109,OK,200,0,2024-09-09 20:14:28
36108,OK,200,0,2024-09-09 20:13:58
36107,OK,200,0,2024-09-09 20:12:25
36106,OK,200,0,2024-09-09 20:11:57
36105,OK,200,0,2024-09-09 20:10:23
36104,OK,200,0,2024-09-09 20:09:55
36103,OK,200,0,2024-09-09 20:08:21
36102,OK,200,0,2024-09-09 20:07:54
36101,OK,200,0,2024-09-09 20:06:20
36100,OK,200,0,2024-09-09 20:05:52
36099,OK,200,0,2024-09-09 20:04:18
36098,OK,200,0,2024-09-09 20:03:50
36097,OK,200,0,2024-09-09 20:02:15
36096,OK,200,0,2024-09-09 20:01:49
36095,OK,200,0,2024-09-09 20:00:10
36094,OK,200,0,2024-09-09 19:59:47
36093,OK,200,0,2024-09-09 19:58:07
36092,OK,200,0,2024-09-09 19:57:45
36091,OK,200,0,2024-09-09 19:56:04
36090,OK,200,0,2024-09-09 19:55:44
36089,OK,200,0,2024-09-09 19:54:02
36088,OK,200,0,2024-09-09 19:53:42
36087,OK,200,0,2024-09-09 19:51:59
36086,OK,200,0,2024-09-09 19:51:41
36085,OK,200,0,2024-09-09 19:49:58
36084,OK,200,0,2024-09-09 19:49:39
36083,OK,200,0,2024-09-09 19:47:56
36082,OK,200,0,2024-09-09 19:47:37
36081,OK,200,0,2024-09-09 19:45:55
36080,OK,200,0,2024-09-09 19:45:35
36079,OK,200,0,2024-09-09 19:43:52
36078,OK,200,0,2024-09-09 19:43:33
36077,OK,200,0,2024-09-09 19:41:51
36076,OK,200,0,2024-09-09 19:41:31
36075,OK,200,0,2024-09-09 19:39:49
36074,OK,200,0,2024-09-09 19:39:30
36073,OK,200,0,2024-09-09 19:37:46
36072,OK,200,0,2024-09-09 19:37:28
36071,OK,200,0,2024-09-09 19:35:44
36070,OK,200,0,2024-09-09 19:35:27
36069,OK,200,0,2024-09-09 19:33:43
36068,OK,200,0,2024-09-09 19:33:25
36067,OK,200,0,2024-09-09 19:31:41
36066,OK,200,0,2024-09-09 19:31:23
36065,OK,200,0,2024-09-09 19:29:40
36064,OK,200,0,2024-09-09 19:29:21
36063,OK,200,0,2024-09-09 19:27:38
36062,OK,200,0,2024-09-09 19:27:19
36061,OK,200,0,2024-09-09 19:25:37
36060,OK,200,0,2024-09-09 19:25:18
36059,OK,200,0,2024-09-09 19:23:35
36058,OK,200,0,2024-09-09 19:23:16
36057,OK,200,0,2024-09-09 19:21:33
36056,OK,200,0,2024-09-09 19:21:14
36055,OK,200,0,2024-09-09 19:19:31
36054,OK,200,0,2024-09-09 19:19:12
36053,OK,200,0,2024-09-09 19:17:30
36052,OK,200,0,2024-09-09 19:17:11
36051,OK,200,0,2024-09-09 19:15:28
36050,OK,200,0,2024-09-09 19:15:09
36049,OK,200,0,2024-09-09 19:13:26
36048,OK,200,0,2024-09-09 19:13:07
36047,OK,200,0,2024-09-09 19:11:24
36046,OK,200,0,2024-09-09 19:10:56
36045,OK,200,0,2024-09-09 19:09:22
36044,OK,200,0,2024-09-09 19:08:55
36043,OK,200,0,2024-09-09 19:07:20
36042,OK,200,0,2024-09-09 19:06:53
36041,OK,200,0,2024-09-09 19:05:19
36040,OK,200,0,2024-09-09 19:04:51
36039,OK,200,0,2024-09-09 19:03:17
36038,OK,200,0,2024-09-09 19:02:50
36037,OK,200,0,2024-09-09 19:01:16
36036,OK,200,0,2024-09-09 19:00:48
36035,OK,200,0,2024-09-09 18:59:13
36034,OK,200,0,2024-09-09 18:58:46
36033,OK,200,0,2024-09-09 18:57:11
36032,OK,200,0,2024-09-09 18:56:45
36031,OK,200,0,2024-09-09 18:55:08
36030,OK,200,0,2024-09-09 18:54:43
36029,OK,200,0,2024-09-09 18:53:07
36028,OK,200,0,2024-09-09 18:52:41
36027,OK,200,0,2024-09-09 18:51:01
36026,OK,200,0,2024-09-09 18:50:40
36025,OK,200,0,2024-09-09 18:48:59
36024,OK,200,0,2024-09-09 18:48:38
36023,OK,200,0,2024-09-09 18:46:58
36022,OK,200,0,2024-09-09 18:46:37
36021,OK,200,0,2024-09-09 18:44:48
36020,OK,200,0,2024-09-09 18:44:35
36019,OK,200,0,2024-09-09 18:42:46
36018,OK,200,0,2024-09-09 18:42:33
36017,OK,200,0,2024-09-09 18:40:44
36016,OK,200,0,2024-09-09 18:40:32
36015,OK,200,0,2024-09-09 18:38:41
36014,OK,200,0,2024-09-09 18:38:29
36013,OK,200,0,2024-09-09 18:36:39
36012,OK,200,0,2024-09-09 18:36:27
36011,OK,200,0,2024-09-09 18:34:38
36010,OK,200,0,2024-09-09 18:34:26
36009,OK,200,0,2024-09-09 18:32:36
36008,OK,200,0,2024-09-09 18:32:24
36007,OK,200,0,2024-09-09 18:30:34
36006,OK,200,0,2024-09-09 18:30:22
36005,OK,200,0,2024-09-09 18:28:33
36004,OK,200,0,2024-09-09 18:28:19
36003,OK,200,0,2024-09-09 18:26:31
36002,OK,200,0,2024-09-09 18:26:18
36001,OK,200,0,2024-09-09 18:24:29
36000,OK,200,0,2024-09-09 18:24:16
35999,OK,200,0,2024-09-09 18:22:26
35998,OK,200,0,2024-09-09 18:22:15
35997,OK,200,0,2024-09-09 18:20:24
35996,OK,200,0,2024-09-09 18:20:12
35995,OK,200,0,2024-09-09 18:18:22
35994,OK,200,0,2024-09-09 18:18:10
35993,OK,200,0,2024-09-09 18:16:21
35992,OK,200,0,2024-09-09 18:16:08
35991,OK,200,0,2024-09-09 18:14:19
35990,OK,200,0,2024-09-09 18:14:07
35989,OK,200,0,2024-09-09 18:12:17
35988,OK,200,0,2024-09-09 18:12:05
35987,OK,200,0,2024-09-09 18:10:11
35986,OK,200,0,2024-09-09 18:10:03
35985,OK,200,0,2024-09-09 18:08:09
35984,OK,200,0,2024-09-09 18:08:00
35983,OK,200,0,2024-09-09 18:06:07
35982,OK,200,0,2024-09-09 18:05:58
35981,OK,200,0,2024-09-09 18:04:05
35980,OK,200,0,2024-09-09 18:03:55
35979,OK,200,0,2024-09-09 18:02:02
35978,OK,200,0,2024-09-09 18:01:53
35977,OK,200,0,2024-09-09 18:00:00
35976,OK,200,0,2024-09-09 17:59:52
35975,OK,200,0,2024-09-09 17:57:59
35974,OK,200,0,2024-09-09 17:57:50
35973,OK,200,0,2024-09-09 17:55:57
35972,OK,200,0,2024-09-09 17:55:49
35971,OK,200,0,2024-09-09 17:53:55
35970,OK,200,0,2024-09-09 17:53:48
35969,OK,200,0,2024-09-09 17:51:52
35968,OK,200,0,2024-09-09 17:51:46
35967,OK,200,0,2024-09-09 17:49:50
35966,OK,200,0,2024-09-09 17:49:45
35965,OK,200,0,2024-09-09 17:47:49
35964,OK,200,0,2024-09-09 17:47:43
35963,OK,200,0,2024-09-09 17:45:47
35962,OK,200,0,2024-09-09 17:45:40
35961,OK,200,0,2024-09-09 17:43:43
35960,OK,200,0,2024-09-09 17:43:37
35959,OK,200,0,2024-09-09 17:41:41
35958,OK,200,0,2024-09-09 17:41:35
35957,OK,200,0,2024-09-09 17:39:39
35956,OK,200,0,2024-09-09 17:39:33
35955,OK,200,0,2024-09-09 17:37:38
35954,OK,200,0,2024-09-09 17:37:32
35953,OK,200,0,2024-09-09 17:35:36
35952,OK,200,0,2024-09-09 17:35:30
35951,OK,200,0,2024-09-09 17:33:33
35950,OK,200,0,2024-09-09 17:33:28
35949,OK,200,0,2024-09-09 17:31:31
35948,OK,200,0,2024-09-09 17:31:26
35947,OK,200,0,2024-09-09 17:29:30
35946,OK,200,0,2024-09-09 17:29:24
35945,OK,200,0,2024-09-09 17:27:28
35944,OK,200,0,2024-09-09 17:27:22
35943,OK,200,0,2024-09-09 17:25:26
35942,OK,200,0,2024-09-09 17:25:20
35941,OK,200,0,2024-09-09 17:23:25
35940,OK,200,0,2024-09-09 17:23:18
35939,OK,200,0,2024-09-09 17:21:23
35938,OK,200,0,2024-09-09 17:21:17
35937,OK,200,0,2024-09-09 17:19:20
35936,OK,200,0,2024-09-09 17:19:15
35935,OK,200,0,2024-09-09 17:17:19
35934,OK,200,0,2024-09-09 17:17:13
35933,OK,200,0,2024-09-09 17:15:11
35932,OK,200,0,2024-09-09 17:14:49
35931,OK,200,0,2024-09-09 17:13:09
35930,OK,200,0,2024-09-09 17:12:47
35929,OK,200,0,2024-09-09 17:11:07
35928,OK,200,0,2024-09-09 17:10:40
35927,OK,200,0,2024-09-09 17:09:05
35926,OK,200,0,2024-09-09 17:08:37
35925,OK,200,0,2024-09-09 17:07:03
35924,OK,200,0,2024-09-09 17:06:35
35923,OK,200,0,2024-09-09 17:04:58
35922,OK,200,0,2024-09-09 17:04:24
35921,OK,200,0,2024-09-09 17:02:56
35920,OK,200,0,2024-09-09 17:02:22
35919,OK,200,0,2024-09-09 17:00:55
35918,OK,200,0,2024-09-09 17:00:21
35917,OK,200,0,2024-09-09 16:58:53
35916,OK,200,0,2024-09-09 16:58:19
35915,OK,200,0,2024-09-09 16:56:52
35914,OK,200,0,2024-09-09 16:56:15
35913,OK,200,0,2024-09-09 16:54:50
35912,OK,200,0,2024-09-09 16:54:14
35911,OK,200,0,2024-09-09 16:52:49
35910,OK,200,0,2024-09-09 16:52:11
35909,OK,200,0,2024-09-09 16:50:47
35908,OK,200,0,2024-09-09 16:50:08
35907,OK,200,0,2024-09-09 16:48:46
35906,OK,200,0,2024-09-09 16:48:06
35905,OK,200,0,2024-09-09 16:46:44
35904,OK,200,0,2024-09-09 16:46:03
35903,OK,200,0,2024-09-09 16:44:42
35902,OK,200,0,2024-09-09 16:44:01
35901,OK,200,0,2024-09-09 16:42:40
35900,OK,200,0,2024-09-09 16:42:00
35899,OK,200,0,2024-09-09 16:40:38
35898,OK,200,0,2024-09-09 16:39:58
35897,OK,200,0,2024-09-09 16:38:36
35896,OK,200,0,2024-09-09 16:37:56
35895,OK,200,0,2024-09-09 16:36:35
35894,OK,200,0,2024-09-09 16:35:54
35893,OK,200,0,2024-09-09 16:34:33
35892,OK,200,0,2024-09-09 16:33:53
35891,OK,200,0,2024-09-09 16:32:31
35890,OK,200,0,2024-09-09 16:31:51
35889,OK,200,0,2024-09-09 16:30:27
35888,OK,200,0,2024-09-09 16:29:49
35887,OK,200,0,2024-09-09 16:28:23
35886,OK,200,0,2024-09-09 16:27:47
35885,OK,200,0,2024-09-09 16:26:21
35884,OK,200,0,2024-09-09 16:25:46
35883,OK,200,0,2024-09-09 16:24:20
35882,OK,200,0,2024-09-09 16:23:44
35881,OK,200,0,2024-09-09 16:22:18
35880,OK,200,0,2024-09-09 16:21:42
35879,OK,200,0,2024-09-09 16:20:16
35878,OK,200,0,2024-09-09 16:19:40
35877,OK,200,0,2024-09-09 16:18:13
35876,OK,200,0,2024-09-09 16:17:38
35875,OK,200,0,2024-09-09 16:16:11
35874,OK,200,0,2024-09-09 16:15:36
35873,OK,200,0,2024-09-09 16:14:09
35872,OK,200,0,2024-09-09 16:13:34
35871,OK,200,0,2024-09-09 16:12:06
35870,OK,200,0,2024-09-09 16:11:32
35869,OK,200,0,2024-09-09 16:10:01
35868,OK,200,0,2024-09-09 16:09:30
35867,OK,200,0,2024-09-09 16:08:00
35866,OK,200,0,2024-09-09 16:07:28
35865,OK,200,0,2024-09-09 16:05:58
35864,OK,200,0,2024-09-09 16:05:26
35863,OK,200,0,2024-09-09 16:03:56
35862,OK,200,0,2024-09-09 16:03:24
35861,OK,200,0,2024-09-09 16:01:52
35860,OK,200,0,2024-09-09 16:01:23
35859,OK,200,0,2024-09-09 15:59:51
35858,OK,200,0,2024-09-09 15:59:21
35857,OK,200,0,2024-09-09 15:57:49
35856,OK,200,0,2024-09-09 15:57:17
35855,OK,200,0,2024-09-09 15:55:48
35854,OK,200,0,2024-09-09 15:55:15
35853,OK,200,0,2024-09-09 15:53:46
35852,OK,200,0,2024-09-09 15:53:14
35851,OK,200,0,2024-09-09 15:51:45
35850,OK,200,0,2024-09-09 15:51:12
35849,OK,200,0,2024-09-09 15:49:43
35848,OK,200,0,2024-09-09 15:49:11
35847,OK,200,0,2024-09-09 15:47:41
35846,OK,200,0,2024-09-09 15:47:08
35845,OK,200,0,2024-09-09 15:45:39
35844,OK,200,0,2024-09-09 15:45:05
35843,OK,200,0,2024-09-09 15:43:37
35842,OK,200,0,2024-09-09 15:43:03
35841,OK,200,0,2024-09-09 15:41:36
35840,OK,200,0,2024-09-09 15:41:00
35839,OK,200,0,2024-09-09 15:39:35
35838,OK,200,0,2024-09-09 15:38:59
35837,OK,200,0,2024-09-09 15:37:33
35836,OK,200,0,2024-09-09 15:36:57
35835,OK,200,0,2024-09-09 15:35:31
35834,OK,200,0,2024-09-09 15:34:55
35833,OK,200,0,2024-09-09 15:33:29
35832,OK,200,0,2024-09-09 15:32:54
35831,OK,200,0,2024-09-09 15:31:27
35830,OK,200,0,2024-09-09 15:30:52
35829,OK,200,0,2024-09-09 15:29:25
35828,OK,200,0,2024-09-09 15:28:50
35827,OK,200,0,2024-09-09 15:27:23
35826,OK,200,0,2024-09-09 15:26:49
35825,OK,200,0,2024-09-09 15:25:22
35824,OK,200,0,2024-09-09 15:24:43
35823,OK,200,0,2024-09-09 15:23:20
35822,OK,200,0,2024-09-09 15:22:41
35821,OK,200,0,2024-09-09 15:21:19
35820,OK,200,0,2024-09-09 15:20:40
35819,OK,200,0,2024-09-09 15:19:17
35818,OK,200,0,2024-09-09 15:18:38
35817,OK,200,0,2024-09-09 15:17:15
35816,OK,200,0,2024-09-09 15:16:36
35815,OK,200,0,2024-09-09 15:15:14
35814,OK,200,0,2024-09-09 15:14:34
35813,OK,200,0,2024-09-09 15:13:11
35812,OK,200,0,2024-09-09 15:12:33
35811,OK,200,0,2024-09-09 15:11:10
35810,OK,200,0,2024-09-09 15:10:31
35809,OK,200,0,2024-09-09 15:09:08
35808,OK,200,0,2024-09-09 15:08:29
35807,OK,200,0,2024-09-09 15:07:04
35806,OK,200,0,2024-09-09 15:06:28
35805,OK,200,0,2024-09-09 15:04:52
35804,OK,200,0,2024-09-09 15:04:25
35803,OK,200,0,2024-09-09 15:02:50
35802,OK,200,0,2024-09-09 15:02:24
35801,OK,200,0,2024-09-09 15:00:48
35800,OK,200,0,2024-09-09 15:00:21
35799,OK,200,0,2024-09-09 14:58:47
35798,OK,200,0,2024-09-09 14:58:16
35797,OK,200,0,2024-09-09 14:56:45
35796,OK,200,0,2024-09-09 14:56:15
35795,OK,200,0,2024-09-09 14:54:43
35794,OK,200,0,2024-09-09 14:54:13
35793,OK,200,0,2024-09-09 14:52:41
35792,OK,200,0,2024-09-09 14:52:10
35791,OK,200,0,2024-09-09 14:50:40
35790,OK,200,0,2024-09-09 14:50:08
35789,OK,200,0,2024-09-09 14:48:39
35788,OK,200,0,2024-09-09 14:48:06
35787,OK,200,0,2024-09-09 14:46:35
35786,OK,200,0,2024-09-09 14:46:03
35785,OK,200,0,2024-09-09 14:44:33
35784,OK,200,0,2024-09-09 14:43:59
35783,OK,200,0,2024-09-09 14:42:32
35782,OK,200,0,2024-09-09 14:41:58
35781,OK,200,0,2024-09-09 14:40:30
35780,OK,200,0,2024-09-09 14:39:56
35779,OK,200,0,2024-09-09 14:38:28
35778,OK,200,0,2024-09-09 14:37:54
35777,OK,200,0,2024-09-09 14:36:26
35776,OK,200,0,2024-09-09 14:35:53
35775,OK,200,0,2024-09-09 14:34:25
35774,OK,200,0,2024-09-09 14:33:51
35773,OK,200,0,2024-09-09 14:32:23
35772,OK,200,0,2024-09-09 14:31:49
35771,OK,200,0,2024-09-09 14:30:21
35770,OK,200,0,2024-09-09 14:29:47
